,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
10728,0.0,0.0,0.8211573372540132,0.0417075459516385,0.0,0.0,0.0,0.0,0.0,0.1371351167943482,0.0,0.0,12.98,2.831915968083986,2.4034312802865925,False
10741,0.0,0.0,0.7812384141683353,0.0,0.1859671114205484,0.0,0.0327944744111161,0.0,0.0,0.0,0.0,0.0,11.71,2.802496671096998,2.356039819971398,False
10747,0.0,0.0,0.7643140266261733,0.0,0.1301046953387848,0.0,0.0,0.0,0.0,0.1055812780350418,0.0,0.0,13.555,2.824576185342909,2.3697614307853927,False
10751,0.0,0.0,0.890731494499061,0.0,0.0,0.0,0.0,0.0,0.0579604111478168,0.0513080943531221,0.0,0.0,13.02,2.8216773933984687,2.41765115401204,False
10753,0.0,0.0,0.8620334080779393,0.0452038884077013,0.0,0.0,0.0,0.0,0.0,0.0927627035143593,0.0,0.0,11.82,2.8181664326134523,2.401063889952107,False
10773,0.0,0.0,0.7874674399944234,0.0,0.2018001075209225,0.0,0.010732452484654,0.0,0.0,0.0,0.0,0.0,13.73,2.796203807548272,2.336191642535496,False
10784,0.0,0.0,0.80763000177441,0.0,0.1713598241799021,0.0,0.0,0.0,0.0,0.0,0.0210101740456877,0.0,10.075,2.7819182391215342,2.3411775707027025,False
10796,0.0,0.0,0.9003327338163369,0.0588523563755062,0.0,0.0,0.0,0.0,0.0,0.0,0.0408149098081568,0.0,6.465000000000002,2.7686594648071337,2.3758092929687047,False
10801,0.0,0.0,0.828349594831745,0.0313385092234264,0.0,0.0,0.0,0.0,0.0,0.1403118959448285,0.0,0.0,11.52,2.8330116522454944,2.4134058109557683,False
10807,0.0,0.0,0.871578779513367,0.0676151754093978,0.0,0.060806045077235,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.767122832662383,2.366461801894216,False
10838,0.0,0.0,0.8221378432933866,0.0,0.159330461699397,0.0,0.0,0.0,0.0,0.0185316950072164,0.0,0.0,12.035000000000002,2.798116250682721,2.354958755537681,False
10887,0.0,0.0,0.8077680321915043,0.0,0.1744306213406133,0.0178013464678825,0.0,0.0,0.0,0.0,0.0,0.0,11.395,2.7861367692058003,2.342305460151581,False
10916,0.0,0.0380792466912877,0.9181356881320314,0.0,0.0,0.0437850651766808,0.0,0.0,0.0,0.0,0.0,0.0,10.55,2.7687692209855994,2.3799039622916367,False
10948,0.0,0.0,0.8328523188717023,0.0,0.0,0.0,0.0151740883960512,0.0,0.0,0.1519735927322464,0.0,0.0,6.715000000000001,2.8414513703194952,2.4508943884160352,False
10972,0.0,0.0222481547827698,0.9396165412318472,0.0,0.0,0.0,0.038135303985383,0.0,0.0,0.0,0.0,0.0,6.06,2.798195556464868,2.432689120271948,False
11024,0.0,0.0,0.7771008151333533,0.0,0.0952425470688444,0.0,0.0,0.0,0.0,0.1276566377978023,0.0,0.0,12.19,2.8308745392855537,2.389299432766065,False
11030,0.0,0.0,0.8377052710070859,0.0,0.0,0.0,0.0,0.0,0.0432320406180979,0.1190626883748161,0.0,0.0,13.1,2.8385927177965598,2.423250786426984,False
11046,0.0,0.0,0.7872643927011909,0.0,0.2065515992306758,0.0,0.0,0.0,0.0,0.0,0.006184008068133,0.0,13.910000000000002,2.7899629818979164,2.3260869796427186,False
11047,0.0,0.0,0.7747151126416064,0.0,0.1782737549312941,0.0,0.0470111324270993,0.0,0.0,0.0,0.0,0.0,10.615,2.806589401522391,2.3673870124065037,False
11096,0.0,0.0,0.820169531636837,0.0,0.124300295246778,0.0,0.0555301731163848,0.0,0.0,0.0,0.0,0.0,6.675,2.8083014356711518,2.4025705245407822,False
11097,0.0,0.0,0.9262246107005232,0.0,0.0,0.0,0.033711537304909,0.0,0.0400638519945678,0.0,0.0,0.0,6.48,2.81091604663677,2.443946486598131,False
11101,0.0,0.0,0.7427260802316247,0.0,0.2043829734348214,0.0,0.0528909463335538,0.0,0.0,0.0,0.0,0.0,12.12,2.808721464716254,2.3552376811394184,False
11104,0.0,0.0,0.8682258646703407,0.0,0.0,0.0,0.0,0.0,0.0562513856163927,0.0755227497132666,0.0,0.0,13.64,2.8286931579346746,2.417924803347028,False
11118,0.0072900968733287,0.0,0.920692654448182,0.0,0.0,0.0,0.0,0.0,0.0720172486784892,0.0,0.0,0.0,11.9,2.807991276705235,2.4101989632145417,False
11121,0.0,0.0,0.9253669072134296,0.0,0.0,0.0,0.0,0.0,0.072635959092962,0.0,0.0,0.0019971336936082,13.675,2.810536602159916,2.4118666831110835,False
11183,0.0,0.0130485400760078,0.9742939000743368,0.0,0.0,0.0,0.0,0.0,0.0126575598496553,0.0,0.0,0.0,6.85,2.7916417667683917,2.421562683680728,False
11188,0.0,0.0,0.8252378127526356,0.0,0.1057396603883661,0.0,0.0,0.0,0.0,0.0690225268589981,0.0,0.0,10.535,2.812914055705256,2.384612177158932,False
11198,0.0,0.0,0.7663389449219606,0.0,0.1750195919542871,0.0,0.0586414631237522,0.0,0.0,0.0,0.0,0.0,9.94,2.809983166963945,2.3749221271675527,False
11243,0.0,0.0,0.7477917968776602,0.0,0.1993341889365653,0.0,0.0528740141857745,0.0,0.0,0.0,0.0,0.0,11.785,2.808640721033038,2.3581324862699478,False
11249,0.0,0.0,0.8991555468510669,0.0577502543502273,0.0,0.0,0.0,0.0,0.0,0.0430941987987057,0.0,0.0,11.840000000000002,2.8026808546309474,2.39004883696226,False
11318,0.0,0.0,0.9635114559682356,0.0,0.0,0.0,0.0,0.0002700457625367,0.0362184982692278,0.0,0.0,0.0,7.044,2.7999781153579493,2.4292965426802047,False
11342,0.0,0.0,0.7888855423009404,0.0,0.1986399699448127,0.0,0.0,0.0,0.0,0.0,0.0124744877542467,0.0,12.745,2.7866550342577687,2.328453370031009,False
11396,0.0,0.0,0.7781181157608295,0.0,0.1691092357137386,0.0,0.0527726485254319,0.0,0.0,0.0,0.0,0.0,9.775,2.808157342499234,2.375462469296486,False
11404,0.0,0.0,0.8237466766599952,0.0,0.0,0.0,0.0,0.0,0.0408031628769103,0.1354501604630944,0.0,0.0,13.3,2.8429933630484925,2.4240543091511704,False
11414,0.0,0.0,0.8257478782184893,0.0800184501777149,0.0,0.0942336716037958,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.7548187405842635,2.3461864048916565,False
11488,0.0,0.0,0.7551872903608543,0.0,0.2007426985063546,0.044070011132791,0.0,0.0,0.0,0.0,0.0,0.0,11.905,2.77696965642526,2.3206876556090466,False
11540,0.0,0.0,0.8550577877240284,0.0923209633617039,0.0,0.0,0.0526212489142676,0.0,0.0,0.0,0.0,0.0,13.585,2.8045603590816444,2.383167534723757,False
11541,0.0,0.0,0.9300451096856766,0.0145941523250884,0.0,0.0,0.0,0.0,0.055360737989235,0.0,0.0,0.0,12.9,2.804952945795485,2.4059529477342214,False
11552,0.0,0.0,0.7931854696419186,0.0,0.0792879362916477,0.0,0.0,0.0,0.0,0.1275265940664336,0.0,0.0,11.185,2.830595036610903,2.3984763249687746,False
11569,0.0103070435603685,0.0,0.8002792975118639,0.0,0.1894136589277675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.790480891908592,2.335541306357123,False
11578,0.0,0.0274983965202784,0.9036305602714004,0.0,0.0,0.0,0.0,0.0,0.0,0.0688710432083212,0.0,0.0,12.2,2.8074588752350524,2.4047733359492374,False
11593,0.0,0.0,0.9559485595930376,0.0,0.0,0.0,0.0,0.0,0.041833182214823,0.0,0.0,0.0022182581921393,8.2,2.802205722144664,2.426855407131736,False
11599,0.0,0.0,0.8278364328230793,0.0,0.0,0.1003398428097143,0.0,0.0,0.0718237243672063,0.0,0.0,0.0,8.5,2.773084173969512,2.3873097287835385,False
11721,0.0,0.0,0.8767915909168228,0.0,0.0,0.0723469101406373,0.0,0.0,0.0508614989425397,0.0,0.0,0.0,6.0,2.777550913920121,2.404411624709188,False
11751,0.0,0.0,0.8347704556270084,0.0,0.1183971928104637,0.0,0.0468323515625278,0.0,0.0,0.0,0.0,0.0,6.595000000000001,2.805638333954665,2.401728969344934,False
11796,0.0,0.0,0.9330296127533608,0.0,0.0,0.0,0.0,0.0,0.04304874923287,0.0,0.0239216380137692,0.0,6.185,2.789624038067593,2.417777499482048,False
11849,0.0,0.0411700573643073,0.9179425370846438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408874055510488,0.0,9.915,2.76354744741198,2.37196272548934,False
11854,0.0,0.0,0.9664936849821956,0.0,0.0,0.0,0.0,0.0024326971555811,0.031073617862223,0.0,0.0,0.0,6.396,2.799298051223506,2.4309859602856165,False
11883,0.008603161891939,0.0,0.7874462379233478,0.0,0.2039506001847131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.405,2.791089134929517,2.327603423906481,False
11888,0.0,0.0,0.8767751646740863,0.0,0.0,0.0640470940653641,0.0,0.0,0.0591777412605495,0.0,0.0,0.0,8.0,2.782842381124337,2.402419985513228,False
11907,0.0109774336107734,0.0,0.9113715722447192,0.0,0.0,0.0,0.0,0.0,0.0776509941445074,0.0,0.0,0.0,12.1,2.808684889104584,2.406550190743909,False
11910,0.0,0.0410393508688709,0.920348189367468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038612459763661,0.0,10.079999999999998,2.76471901312905,2.3729453158778178,False
11951,0.0,0.0,0.9622866055195324,0.0094745611748833,0.0,0.0,0.0,0.0,0.028238833305584,0.0,0.0,0.0,7.1,2.797604981319501,2.424095077235024,False
11954,0.0,0.0175328847299304,0.9613893819106965,0.0,0.0,0.0,0.0,0.0,0.0,0.0210777333593732,0.0,0.0,6.92,2.7940759486305864,2.4206016085018973,False
11965,0.0,0.0316702628869992,0.934275543466068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340541936469326,0.0,7.51,2.7683323572797125,2.3883745462575297,False
12027,0.0,0.0,0.8908120507288532,0.0,0.0,0.0,0.0,0.0,0.0607259221779741,0.0484620270931726,0.0,0.0,13.38,2.821552943126377,2.416372575198362,False
12058,0.0,0.0414339840950361,0.9130849671516684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454810487532953,0.0,9.585,2.761181784492869,2.3699786475901425,False
12060,0.0,0.0191467222306248,0.8600095068484757,0.0,0.0,0.0,0.0,0.0,0.0,0.1208437709208994,0.0,0.0,11.68,2.824679330824501,2.415921737811956,False
12074,0.0,0.0,0.8151828189999204,0.0,0.0,0.0,0.0276955392255747,0.0,0.0,0.1571216417745048,0.0,0.0,6.5150000000000015,2.846748466919092,2.456873929842041,False
12078,0.0,0.0,0.8987464664838066,0.0,0.0,0.0,0.0575109367763462,0.0,0.0437425967398471,0.0,0.0,0.0,6.3,2.8189649661957765,2.4537489241945147,False
12116,0.0,0.0,0.8204721068777094,0.0,0.1551589718727217,0.0,0.0243689212495689,0.0,0.0,0.0,0.0,0.0,9.955,2.799540585267964,2.3696512558217253,False
12133,0.0,0.0,0.8240005761497088,0.0,0.1460870986040288,0.0,0.0299123252462622,0.0,0.0,0.0,0.0,0.0,9.115,2.8010453547519534,2.3775672206976126,False
12146,0.0,0.0176202479150484,0.9559013022319852,0.0,0.0,0.0,0.0,0.0,0.0,0.0264784498529664,0.0,0.0,7.2,2.795732626544375,2.4203482692349407,False
12160,0.0,0.0,0.8141165439166078,0.0,0.0,0.1173470081673734,0.0,0.0,0.0685364479160187,0.0,0.0,0.0,7.0,2.7659961393081494,2.384706575295474,False
12207,0.0,0.0,0.9580969443560462,0.0,0.0,0.0,0.0,0.0,0.0311719598764013,0.0107310957675525,0.0,0.0,6.5600000000000005,2.801825853638431,2.4316036122974154,False
12262,0.0,0.0,0.8604048784578414,0.0940595197257587,0.0,0.0,0.0,0.0,0.0,0.0,0.0455356018163998,0.0,11.735,2.7658787951621018,2.340055471555449,False
12287,0.0,0.021559527320533,0.9759308493272728,0.0,0.0,0.0,0.0,0.0,0.0025096233521942,0.0,0.0,0.0,7.75,2.7876883528775944,2.413915341671085,False
12290,0.0,0.0173225110584735,0.975115928518959,0.0,0.0,0.0,0.0,0.0,0.0075615604225674,0.0,0.0,0.0,7.3,2.7896564769582333,2.417722410290208,False
12305,0.0,0.0233823416647849,0.8838551527512759,0.0,0.0,0.0,0.0,0.0,0.0,0.0927625055839391,0.0,0.0,11.87,2.815413468734032,2.410307361391017,False
12354,0.0,0.0,0.8313420162003429,0.0663576749503104,0.0,0.1023003088493467,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.7520327531543844,2.357431236687361,False
12369,0.0,0.0,0.8569105781401325,0.0,0.0800183936257479,0.0,0.0,0.0,0.0,0.0630710282341194,0.0,0.0,8.58,2.810689223628729,2.39953879001581,False
12379,0.0,0.0088045915075609,0.9655730837014156,0.0,0.0,0.0,0.0,0.0,0.0256223247910235,0.0,0.0,0.0,7.9,2.795771056448398,2.421534363903388,False
12387,0.0,0.0,0.9169539248493004,0.0,0.0440592980170467,0.0,0.0,0.0,0.0389867771336528,0.0,0.0,0.0,10.515,2.8013042796277428,2.402718329953242,False
12391,0.0,0.0194628666839093,0.8401495859073659,0.0,0.0,0.0,0.0,0.0,0.0,0.1403875474087248,0.0,0.0,12.52,2.8306744136802324,2.4150049694507816,False
12444,0.0,0.0,0.8314945982031388,0.0,0.0817049186676009,0.0,0.0,0.0,0.0,0.0868004831292602,0.0,0.0,9.7,2.818046923066955,2.3980232606541567,False
12471,0.0,0.0,0.7850060002409347,0.0,0.1917814254548021,0.0,0.0,0.0,0.0,0.0,0.0232125743042631,0.0,11.250000000000002,2.78110794620956,2.3286709170799096,False
12472,0.0,0.0,0.9043210746365158,0.0,0.0,0.0,0.0,0.0,0.0529117918098351,0.0,0.042767133553649,0.0,6.365,2.782761982452385,2.406444673837304,False
12505,0.0,0.0,0.8692640906019616,0.0867725640673927,0.0,0.0,0.0439633453306454,0.0,0.0,0.0,0.0,0.0,13.04,2.80205865201313,2.3843275345947204,False
12557,0.0,0.0,0.90032905968253,0.0,0.0,0.0,0.0,0.0,0.0657294339274627,0.0339415063900073,0.0,0.0,13.68,2.818432060936709,2.414274840464283,False
12560,0.0,0.0175764577642253,0.9586521616075364,0.0,0.0,0.0,0.0,0.0,0.0,0.0237713806282384,0.0,0.0,7.0600000000000005,2.794902228984898,2.4204752536700256,False
12562,0.0,0.0359949601963022,0.9343719636830308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296330761206669,0.0,9.29,2.769972730939536,2.383516771415993,False
12599,0.0,0.0,0.9320599908247204,0.0,0.0,0.0,0.0307415386545442,0.0,0.0371984705207352,0.0,0.0,0.0,6.065,2.809254677893906,2.443892672651686,False
12601,0.0,0.0,0.8613935585189284,0.0304996282743831,0.0,0.0,0.0,0.0,0.0,0.1081068132066882,0.0,0.0,10.12,2.823069509369848,2.414959403498369,False
12610,0.0,0.0,0.814586565945475,0.0,0.1560083298012683,0.0,0.0,0.0,0.0,0.0294051042532567,0.0,0.0,12.260000000000002,2.801426302161276,2.3566188929664458,False
12621,0.0,0.0,0.779737231841018,0.0,0.1732665862553134,0.0,0.0469961819036685,0.0,0.0,0.0,0.0,0.0,10.28,2.806509868637315,2.3702588534902813,False
12657,0.0,0.0,0.8338436713008571,0.0,0.1362627063144552,0.0,0.0298936223846875,0.0,0.0,0.0,0.0,0.0,8.445,2.8008924528205843,2.383207137970531,False
12663,0.0,0.0403980728547905,0.932150907459996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274510196852133,0.0,10.905,2.7704670008927805,2.37776614448985,False
12682,0.0,0.0,0.8904313017669632,0.0687192257192871,0.0,0.0,0.0,0.0,0.0,0.0,0.0408494725137496,0.0,8.065000000000001,2.7685334059526165,2.3662363033157394,False
12718,0.0,0.017278763062009,0.9776929278019936,0.0,0.0,0.0,0.0,0.0,0.0050283091359973,0.0,0.0,0.0,6.8,2.788970980328508,2.4190182299542555,False
12728,0.0017604656903084,0.0,0.9647452755363692,0.0,0.0,0.0,0.0,0.0,0.0334942587733223,0.0,0.0,0.0,6.1,2.7987407860020364,2.430286955210659,False
12768,0.0,0.0,0.962598628217004,0.0,0.0,0.0,0.0,0.0,0.0363014123579531,0.0,0.0,0.0010999594250425,7.1,2.8002996712101864,2.4294499101857383,False
12821,0.0,0.0,0.8793522995867133,0.0,0.0831161347332692,0.0,0.0,0.0,0.0,0.0375315656800174,0.0,0.0,7.655,2.802843995816125,2.39834499651773,False
12849,0.0,0.0,0.9263979675661234,0.0,0.0,0.0,0.0,0.0,0.0724635224177423,0.0,0.0,0.0011385100161343,13.6,2.8101855741657555,2.4118783629463327,False
12853,0.0,0.0,0.8765322572330575,0.0680540734131595,0.0,0.0,0.0554136693537828,0.0,0.0,0.0,0.0,0.0,9.5,2.805653851321175,2.4080420598379404,False
12854,0.0,0.0,0.9566648147433564,0.0,0.0,0.0,0.0,0.0,0.0391193113620654,0.0,0.004215873894578,0.0,7.17,2.7985421239372927,2.4265251064366176,False
12966,0.0,0.0,0.8853827048400398,0.0,0.0,0.0635543150642597,0.0,0.0,0.0510629800957003,0.0,0.0,0.0,6.5,2.780806422882736,2.406485475852617,False
12994,0.0,0.0,0.7895802498934987,0.0,0.0,0.0,0.0470804605616794,0.0,0.0,0.1633392895448218,0.0,0.0,6.1450000000000005,2.854407656795608,2.4661713806340075,False
13001,0.0,0.0,0.8670193940861016,0.0721509083257937,0.0,0.0608296975881045,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.767064330086346,2.362060834528044,False
13006,0.0,0.0,0.8879247113714034,0.0689385849686548,0.0,0.0,0.0,0.0,0.0,0.0,0.0431367036599417,0.0,7.9,2.7673713668097544,2.3652300749953734,False
13034,0.0120273217304507,0.0,0.7843117189658664,0.0,0.2036609593036829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.605,2.7903006577132823,2.3269241999329613,False
13043,0.0,0.0,0.9468366324166588,0.0,0.0,0.0,0.0138006534232853,0.0,0.0393627141600557,0.0,0.0,0.0,7.075,2.804831014378988,2.434590639135353,False
13053,0.0,0.0,0.7854177341316657,0.0,0.1091419908464375,0.0,0.0,0.0,0.0,0.1054402750218967,0.0,0.0,12.215,2.824218174844463,2.381818228937795,False
13078,0.0,0.0,0.7528542711535487,0.0,0.1942886359708403,0.0,0.0528570928756109,0.0,0.0,0.0,0.0,0.0,11.45,2.808560029030743,2.3610254385471894,False
13130,0.0,0.0,0.7529460862391468,0.0,0.2028485545896263,0.0,0.0442053591712268,0.0,0.0,0.0,0.0,0.0,12.375000000000002,2.806127514633528,2.3518900910273524,False
13143,0.0,0.0,0.816186219088474,0.0367804920232911,0.0,0.0,0.0,0.0,0.0,0.1470332888882348,0.0,0.0,12.6,2.8350287008542083,2.407977937585001,False
13156,0.0,0.0,0.790160652514745,0.0,0.1720943904764456,0.0,0.0,0.0,0.0,0.0377449570088093,0.0,0.0,13.685000000000002,2.8042446075728686,2.3471775914648414,False
13157,0.0,0.0,0.9144644690263336,0.0,0.0,0.0,0.0,0.0,0.0522159975413139,0.0,0.0333195334323522,0.0,7.025,2.7873619638785763,2.410061147093894,False
13161,0.0,0.0,0.8812858084165294,0.0,0.0876800075110254,0.0,0.0,0.0,0.031034184072445,0.0,0.0,0.0,12.03,2.799787532364443,2.381501382221952,False
13162,0.0,0.0,0.914113240185228,0.0,0.0,0.0,0.0454109278498249,0.0,0.0404758319649468,0.0,0.0,0.0,6.14,2.814491536769978,2.4494438675279,False
13170,0.0,0.0,0.9036687648546436,0.0,0.0,0.01897206630732,0.0,0.0,0.0773591688380363,0.0,0.0,0.0,13.5,2.8042132209569197,2.404717343566806,False
13173,0.0,0.0,0.7964990173266702,0.0,0.1931406797224204,0.0,0.0,0.0,0.0,0.0,0.0103603029509092,0.0,12.575,2.787644436599725,2.3323490840356427,False
13182,0.0,0.0,0.8319562231109536,0.0,0.0472190161234645,0.0,0.0,0.0,0.0,0.1208247607655818,0.0,0.0,8.895000000000001,2.8280431363184166,2.4170700962314,False
13200,0.0,0.0,0.8491452885773663,0.0,0.1125854981897678,0.0,0.0382692132328659,0.0,0.0,0.0,0.0,0.0,6.515,2.8030164695897746,2.400900445385289,False
13216,0.0,0.0,0.8462362407944165,0.0761127770601946,0.0,0.0776509821453887,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.760897801951416,2.35406692643876,False
13224,0.0,0.0,0.7662362687606435,0.0,0.1156178892567453,0.0,0.0,0.0,0.0,0.118145841982611,0.0,0.0,13.11,2.828241333511478,2.3778023593117714,False
13230,0.0,0.0,0.8674658435193657,0.0914037830415926,0.0,0.0,0.0411303734390417,0.0,0.0,0.0,0.0,0.0,13.925,2.8011691489245,2.3784602260975105,False
13234,0.0,0.0,0.9110463777940008,0.0,0.0,0.0,0.0483734679535377,0.0,0.0405801542524616,0.0,0.0,0.0,6.055,2.815396928625169,2.4508359239266766,False
13240,0.0,0.0,0.8862552849135783,0.0811106577800508,0.0,0.0,0.0326340573063707,0.0,0.0,0.0,0.0,0.0,12.580000000000002,2.798767463727105,2.384296558519333,False
13286,0.0,0.0,0.92052443942524,0.0,0.0100576632389886,0.0,0.0,0.0,0.0694178973357712,0.0,0.0,0.0,13.67,2.8091019509212503,2.4074797455323966,False
13290,0.0,0.0045512377302195,0.9345236029783308,0.0,0.0,0.0,0.0,0.0,0.0609251592914495,0.0,0.0,0.0,12.95,2.805999946442065,2.4106636432190904,False
13291,0.0,0.0,0.7977107633289438,0.0,0.1812658380177408,0.0,0.0,0.0,0.0,0.0,0.0210233986533153,0.0,10.745,2.7820601244530354,2.3354770238070985,False
13296,0.0154417697054507,0.0,0.7811860903703205,0.0,0.2033721399242287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.805,2.7895144168363157,2.3262469024263224,False
13298,0.0,0.0,0.891470545252306,0.0,0.0640562701832415,0.0,0.0,0.0,0.0444731845644524,0.0,0.0,0.0,12.855,2.803102023438844,2.3885536769463123,False
13300,0.0,0.0,0.8670141448476559,0.0640502449533743,0.0,0.0,0.0,0.0,0.0,0.0689356101989697,0.0,0.0,13.9,2.8105965508569946,2.383349793605604,False
13325,0.0,0.0,0.9619905294773928,0.0,0.0,0.0,0.0,0.0,0.0363570046540135,0.0,0.0,0.0016524658685933,7.15,2.8005104351880274,2.4294693028711114,False
13481,0.0,0.0,0.8199134566487976,0.0,0.0,0.0,0.0,0.0,0.0292167032155199,0.1508698401356824,0.0,0.0,12.0,2.8445949405797624,2.4293306759141364,False
13527,0.0,0.0334413191893439,0.8973447429954863,0.0,0.0,0.0692139378151697,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.76015778326796,2.3804778875978028,False
13539,0.0,0.0,0.909793819400262,0.0,0.034791471156964,0.0,0.0,0.0,0.0554147094427741,0.0,0.0,0.0,12.845,2.8056500877452324,2.4000633552955577,False
13585,0.0,0.0,0.8123971916613485,0.0,0.1604511813131524,0.0,0.027151627025499,0.0,0.0,0.0,0.0,0.0,10.205000000000002,2.800443649319245,2.367963413106355,False
13604,0.0,0.0,0.9270826257412528,0.0,0.0,0.0,0.0,0.0,0.0723490187622842,0.0,0.0,0.0005683554964627,13.55,2.809952479967852,2.411886118743233,False
13605,0.0,0.0,0.806284643872563,0.0,0.1525069302771737,0.0,0.0412084258502632,0.0,0.0,0.0,0.0,0.0,9.11,2.8044852980058352,2.3793770184797034,False
13637,0.0,0.0400228364362172,0.9390571315456944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209200320180884,0.0,11.4,2.773830369502195,2.3805869966369944,False
13646,0.0,0.0,0.8705291261295978,0.0,0.093063772646509,0.0,0.0,0.0,0.0364071012238932,0.0,0.0,0.0,13.365,2.8013350952238203,2.3757944795334454,False
13656,0.0,0.0,0.7050957074480063,0.0,0.1757743744464005,0.1191299181055932,0.0,0.0,0.0,0.0,0.0,0.0,6.065000000000001,2.74927332542626,2.3165046449212383,False
13685,0.0,0.0375060345158411,0.8848672329388638,0.0,0.0,0.077626732545295,0.0,0.0,0.0,0.0,0.0,0.0,8.549999999999999,2.7565305305558105,2.372392278046899,False
13703,0.0,0.0,0.8151374059815737,0.0,0.0,0.0,0.0307711070386942,0.0,0.0,0.154091486979732,0.0,0.0,6.290000000000001,2.846722517160191,2.4584414249273103,False
13705,0.0,0.0,0.9578157299980652,0.0,0.0,0.0,0.0,0.0005433322424422,0.0416409377594924,0.0,0.0,0.0,8.088,2.801549992309559,2.4265587546579708,False
13709,0.0,0.0,0.881435272743391,0.0859172334079252,0.0,0.0,0.0326474938486837,0.0,0.0,0.0,0.0,0.0,13.38,2.798718568611723,2.3796455303320294,False
13725,0.0,0.0,0.8595131144838095,0.0597176767603262,0.0,0.0,0.0,0.0,0.0,0.0807692087558642,0.0,0.0,13.660000000000002,2.8143007910611986,2.387275879417859,False
13733,0.0,0.0,0.8110964829408668,0.0,0.0,0.1176469893360297,0.0,0.0,0.0712565277231035,0.0,0.0,0.0,7.5,2.7666295279500925,2.3833105211605723,False
13766,0.0,0.0,0.7947844420396529,0.0,0.1582641706264033,0.0,0.0469513873339438,0.0,0.0,0.0,0.0,0.0,9.275,2.806271573210244,2.378863427521449,False
13767,0.0,0.0,0.8356393961782372,0.0,0.1316791494669396,0.0,0.032681454354823,0.0,0.0,0.0,0.0,0.0,8.025,2.8016488977310314,2.387200357327308,False
13852,0.0,0.0,0.905571295343464,0.0,0.0445242823744662,0.0,0.0,0.0,0.0499044222820695,0.0,0.0,0.0,12.515,2.804291771518621,2.3971449884055964,False
13853,0.0,0.0,0.9025594556172164,0.0,0.0,0.0,0.0,0.0,0.0773459321500411,0.0,0.0200946122327424,0.0,12.515,2.800927471074961,2.402437046530318,False
13859,0.0,0.0045633803067139,0.931692926545995,0.0,0.0,0.0,0.0,0.0,0.063743693147291,0.0,0.0,0.0,13.45,2.8067677183665776,2.4092758890370933,False
13867,0.0,0.0,0.7913280650442631,0.0,0.1674244019678667,0.0,0.0412475329878701,0.0,0.0,0.0,0.0,0.0,10.115,2.804720635793928,2.3708185174335696,False
13869,0.0,0.0,0.837948507735573,0.0,0.081276657389803,0.0,0.0,0.0,0.0,0.0807748348746239,0.0,0.0,9.420000000000002,2.8161785738371057,2.398408100798747,False
13914,0.0,0.0,0.895610659064545,0.0,0.0544531785388998,0.0,0.0,0.0,0.0499361623965551,0.0,0.0,0.0,13.185,2.804449370012343,2.3914204474154066,False
